id,class_cvp,class_2025,stable_20_,n_matches
43281,3,15,15,447
43282,3,15,15,138
43283,3,15,15,600
43284,3,11,11,682
43285,3,15,15,604
43286,3,15,15,689
43287,3,15,15,687
43288,3,15,15,666
43289,3,15,15,683
43290,3,15,15,684
43291,3,15,15,687
43292,3,15,15,636
43293,3,15,15,117
43294,3,3,3,182
43295,3,15,15,568
43296,3,15,15,684
43297,3,15,15,690
43298,3,15,15,675
43299,3,3,3,450
43300,3,15,15,679
43301,3,15,15,615
43302,3,15,15,656
43303,3,15,15,687
43304,3,3,3,571
43305,3,15,15,685
43306,3,15,15,688
43307,3,15,15,542
43308,3,15,15,684
43309,3,15,15,663
43310,3,39,39,668
43311,3,15,15,442
43312,3,15,15,690
43313,3,15,15,673
43314,3,15,15,691
43315,3,15,15,686
43316,3,15,15,640
43317,3,15,15,532
43318,3,15,15,669
43319,3,15,15,687
43320,3,15,15,143
43321,3,15,15,665
43322,3,15,15,69
43323,3,15,15,503
43324,3,15,15,676
43325,3,15,15,576
43326,3,15,15,28
43327,3,15,15,514
43328,3,15,15,555
43329,3,15,15,391
43330,3,15,15,606
43331,3,15,15,655
43332,3,9,9,9
43333,3,15,15,593
43334,3,21,15,564
43335,3,41,41,640
43336,3,15,15,648
43337,3,15,15,683
43338,3,15,15,640
43339,3,15,15,124
43340,3,15,15,671
43341,3,15,15,404
43342,3,4,4,522
43343,3,15,15,687
43344,3,15,15,668
43345,3,15,15,648
43346,3,15,15,657
43347,3,15,15,662
43348,3,15,15,658
43349,3,15,15,683
43350,3,15,15,688
43351,3,15,15,563
43352,3,15,15,52
43353,3,15,15,48
43354,3,15,15,595
43355,3,15,15,609
43356,3,15,15,412
43357,3,15,15,545
43358,3,15,15,682
43359,3,15,15,483
43360,3,15,15,643
43361,3,3,3,642
43362,3,15,15,685
43363,3,15,15,686
43364,3,15,15,642
43365,3,15,15,666
43366,3,15,15,470
43367,3,15,15,683
43368,3,15,15,686
43369,3,15,15,425
43370,3,15,15,659
43371,3,15,15,650
43372,3,15,15,633
43373,3,15,15,686
43374,3,15,15,224
43375,3,15,15,621
43376,3,15,15,372
43377,3,15,15,686
43378,3,15,15,569
43379,3,15,15,631
43380,3,15,15,672
43381,3,21,3,598
43382,3,15,15,684
43383,3,15,15,593
43384,3,15,15,686
43385,3,15,15,671
43386,3,15,15,642
43387,3,15,15,697
43388,3,15,15,653
43389,3,15,15,672
43390,3,15,15,660
43391,3,15,15,630
43392,3,15,15,570
43393,3,15,15,685
43394,3,15,3,442
43395,3,15,15,682
43396,3,15,15,631
43397,3,15,15,684
43398,3,15,15,653
43399,3,15,15,571
43400,3,15,15,491
43401,3,15,15,652
43402,3,15,15,568
43403,3,3,4,347
43404,3,15,15,679
43405,3,15,15,679
43406,3,15,15,683
43407,3,15,15,673
43408,3,15,15,132
43409,3,15,15,596
43410,3,15,15,200
43411,3,15,15,644
43412,3,15,15,665
43413,3,15,15,401
43414,3,15,15,680
43415,3,15,15,694
43416,3,15,15,661
43417,3,15,21,392
43418,3,15,15,688
43419,3,3,3,313
43420,3,15,15,437
43421,3,15,15,37
43422,3,15,15,337
43423,3,21,15,678
43424,3,15,15,689
43425,3,15,15,634
43426,3,21,15,610
43427,3,15,15,681
43428,3,15,15,687
43429,3,15,15,322
43430,3,15,15,678
43431,3,15,15,673
43432,3,15,15,121
43433,3,15,15,693
43434,3,9,15,482
43435,3,15,15,620
43436,3,15,15,672
43437,3,15,15,129
43438,3,15,15,236
43439,3,15,15,619
43440,3,15,15,685
43441,3,15,15,671
43442,3,15,15,552
43443,3,15,15,696
43444,3,15,15,236
43445,3,15,15,668
43446,3,15,15,535
43447,3,3,3,681
43448,3,15,15,677
43449,3,15,15,572
43450,3,15,15,329
43451,3,15,15,685
43452,3,15,15,695
43453,3,15,15,607
43454,3,15,15,628
43455,3,15,15,661
43456,3,15,15,692
43457,3,15,15,690
43458,3,15,15,405
43459,3,15,15,685
43460,3,15,15,392
43461,3,15,15,672
43462,3,3,3,650
43463,3,15,15,687
43464,3,15,15,479
43465,3,15,15,659
43466,3,15,15,645
43467,3,3,3,125
43468,3,39,39,686
43469,3,15,15,682
43470,3,15,15,677
43471,3,15,15,681
43472,3,15,15,392
43473,3,15,15,232
43474,3,15,15,683
43475,3,15,15,685
43476,3,15,15,680
43477,3,15,15,660
43478,3,15,15,23
43479,3,15,15,651
43480,3,3,3,471
43481,3,4,4,120
43482,3,15,15,479
43483,3,15,15,401
43484,3,15,15,653
43485,3,15,15,601
43486,3,15,15,305
43487,3,4,4,542
43488,3,15,15,683
43489,3,3,3,14
43490,3,15,15,686
43491,3,15,15,519
43492,3,15,15,682
43493,3,15,15,664
43494,3,15,15,177
43495,3,15,15,537
43496,3,15,15,634
43497,3,15,15,412
43498,3,15,15,674
43499,3,15,15,652
43500,3,15,15,671
43501,3,15,15,622
43502,3,15,15,610
43503,3,15,15,669
43504,3,15,15,233
43505,3,15,15,213
43506,3,39,39,672
43507,3,15,15,634
43508,3,4,4,66
43509,3,15,15,110
43510,3,15,15,676
43511,3,15,15,670
43512,3,3,3,669
43513,3,15,15,679
43514,3,15,15,597
43515,3,4,4,610
43516,3,15,15,602
43517,3,15,15,100
43518,3,15,15,33
43519,3,4,4,599
43520,3,21,15,551
43521,3,15,15,662
43522,3,15,15,527
43523,3,15,15,656
43524,3,15,15,695
43525,3,15,15,155
43526,3,15,15,426
43527,3,15,15,642
43528,3,15,15,667
43529,3,15,15,109
43530,3,15,15,17
43531,3,15,15,665
43532,3,15,15,583
43533,3,15,15,659
43534,3,3,15,79
43535,3,15,15,662
43536,3,21,15,438
43537,3,15,15,639
43538,3,15,15,663
43539,3,21,15,411
43540,3,15,15,614
43541,3,15,15,681
43542,3,15,15,682
43543,3,21,4,472
43544,3,15,15,633
43545,3,15,15,677
43546,3,15,15,676
43547,3,15,15,26
43548,3,15,15,647
43549,3,15,15,686
43550,3,15,15,682
43551,3,15,15,683
43552,3,15,15,672
43553,3,15,15,645
43554,3,15,15,464
43555,3,15,15,650
43556,3,15,15,685
43557,3,3,3,493
43558,3,15,15,20
43559,3,15,15,227
43560,3,15,15,689
43561,3,15,15,677
43562,3,15,15,674
43563,3,15,15,442
43564,3,15,15,683
43565,3,15,15,616
43566,3,3,3,661
43567,3,21,21,574
43568,3,15,15,641
43569,3,15,15,673
43570,3,15,15,614
43571,3,15,15,443
43572,3,15,15,362
43573,3,15,15,648
43574,3,15,15,93
43575,3,15,15,671
43576,3,15,15,684
43577,3,15,15,674
43578,3,15,15,672
43579,3,15,15,679
43580,3,15,15,39
43581,3,15,15,674
43582,3,15,15,677
43583,3,4,12,670
43584,3,15,15,683
43585,3,15,15,690
43586,3,15,15,555
43587,3,15,15,115
43588,3,15,15,673
43589,3,15,15,84
43590,3,15,15,678
43591,3,15,15,684
43592,3,15,15,76
43593,3,15,15,133
43594,3,15,15,689
43595,3,15,15,663
43596,3,15,15,549
43597,3,15,15,664
43598,3,15,15,626
43599,3,15,15,439
43600,3,21,21,583
43601,3,15,15,527
43602,3,15,15,574
43603,3,15,15,573
43604,3,15,15,369
43605,3,15,15,180
43606,3,15,15,681
43607,3,15,15,579
43608,3,15,15,636
43609,3,15,15,640
43610,3,3,3,444
43611,3,15,15,374
43612,3,15,15,107
43613,3,15,15,597
43614,3,15,15,592
43615,3,15,15,231
43616,3,15,15,689
43617,3,15,15,684
43618,3,15,15,630
43619,3,15,15,680
43620,3,15,15,687
43621,3,15,15,675
43622,3,3,3,39
43623,3,15,15,536
43624,3,15,15,671
43625,3,15,15,691
43626,3,15,15,664
43627,3,15,15,680
43628,3,4,4,476
43629,3,15,15,39
43630,3,15,15,574
43631,3,15,15,673
43632,3,15,15,676
43633,3,15,15,321
43634,3,15,15,680
43635,3,15,15,685
43636,3,15,15,680
43637,3,15,15,675
43638,3,15,15,694
43639,3,15,15,674
43640,3,20,15,267
43641,3,15,15,669
43642,3,15,15,655
43643,3,15,15,689
43644,3,15,15,153
43645,3,15,15,667
43646,3,15,15,669
43647,3,15,15,135
43648,3,15,15,590
43649,3,15,15,658
43650,3,15,15,556
43651,3,15,15,684
43652,3,15,15,154
43653,3,15,15,397
43654,3,15,15,682
43655,3,15,15,353
43656,3,15,15,661
43657,3,15,15,675
43658,3,15,15,496
43659,3,3,3,268
43660,3,9,15,75
43661,3,4,4,605
43662,3,15,15,665
43663,3,15,15,680
43664,3,15,15,652
43665,3,15,15,557
43666,3,4,4,309
43667,3,4,4,655
43668,3,15,15,101
43669,3,15,15,427
43670,3,15,15,95
43671,3,15,15,35
43672,3,15,15,684
43673,3,15,15,651
43674,3,15,15,673
43675,3,15,15,413
43676,3,15,15,611
43677,3,15,15,594
43678,3,15,15,675
43679,3,15,15,29
43680,3,15,15,692
43681,3,15,15,660
43682,3,15,15,661
43683,3,15,15,682
43684,3,15,15,657
43685,3,15,15,386
43686,3,15,15,671
43687,3,15,15,674
43688,3,15,15,689
43689,3,15,15,690
43690,3,15,15,664
43691,3,15,15,607
43692,3,15,15,663
43693,3,15,15,689
43694,3,15,15,689
43695,3,15,15,225
43696,3,15,15,679
43697,3,15,15,505
43698,3,15,15,657
43699,3,15,15,674
43700,3,15,15,639
43701,3,15,15,670
43702,3,3,3,3
43703,3,15,15,575
43704,3,15,15,70
43705,3,15,15,564
43706,3,15,15,684
43707,3,15,15,664
43708,3,15,15,460
43709,3,15,15,671
43710,3,15,15,679
43711,3,15,15,657
43712,3,21,21,594
43713,3,15,15,688
43714,3,15,15,681
43715,3,15,15,690
43716,3,15,15,688
43717,3,4,4,612
43718,3,15,15,125
43719,3,15,15,442
43720,3,15,15,670
43721,3,15,15,679
43722,3,21,15,594
43723,3,15,15,571
43724,3,15,15,654
43725,3,15,15,629
43726,3,15,15,678
43727,3,9,9,4
43728,3,15,15,671
43729,3,15,15,459
43730,3,21,21,581
43731,3,15,15,618
43732,3,15,15,96
43733,3,15,15,662
43734,3,15,15,220
43735,3,15,15,656
43736,3,15,15,56
43737,3,21,15,16
43738,3,15,15,494
43739,3,15,15,684
43740,3,3,3,320
43741,3,15,15,314
43742,3,15,15,665
43743,3,15,15,501
43744,3,15,15,659
43745,3,15,15,146
43746,3,15,15,693
43747,3,15,15,680
43748,3,15,15,465
43749,3,15,15,412
43750,3,15,15,665
43751,3,15,15,79
43752,3,15,15,590
43753,3,15,15,282
43754,3,15,15,345
43755,3,15,15,648
43756,3,15,3,239
43757,3,15,15,612
43758,3,15,15,684
43759,3,15,15,666
43760,3,15,15,614
43761,3,15,15,208
43762,3,15,15,674
43763,3,15,15,683
43764,3,15,15,127
43765,3,21,15,566
43766,3,15,15,687
43767,3,15,15,195
43768,3,15,15,228
43769,3,15,15,658
43770,3,15,15,568
43771,3,15,15,456
43772,3,15,15,685
43773,3,15,15,358
43774,3,15,15,669
43775,3,15,15,321
43776,3,15,15,575
43777,3,15,15,689
43778,3,39,15,654
43779,3,15,15,592
43780,3,15,15,647
43781,3,15,15,548
43782,3,3,3,613
43783,3,15,15,687
43784,3,15,15,685
43785,3,15,15,694
43786,3,15,15,674
43787,3,15,15,411
43788,3,15,15,680
43789,3,15,15,330
43790,3,15,15,583
43791,3,15,15,658
43792,3,15,15,694
43793,3,15,15,686
43794,3,15,15,662
43795,3,15,15,692
43796,3,15,15,693
43797,3,15,15,131
43798,3,15,15,685
43799,3,15,21,564
43800,3,3,3,671
43801,3,15,15,56
43802,3,15,15,692
43803,3,15,15,686
43804,3,15,15,345
43805,3,15,15,49
43806,3,21,15,684
43807,3,15,15,351
43808,3,15,15,67
43809,3,15,15,614
43810,3,15,15,422
43811,3,15,3,204
43812,3,15,15,507
43813,3,15,15,676
43814,3,15,15,686
43815,3,21,15,14
43816,3,15,15,278
43817,3,21,21,557
43818,3,15,15,370
43819,3,15,15,136
43820,3,15,15,662
43821,3,15,15,624
43822,3,15,15,676
43823,3,15,15,655
43824,3,15,15,239
43825,3,15,15,689
43826,3,15,15,410
43827,3,15,15,538
43828,3,15,15,661
43829,3,15,15,540
43830,3,15,15,669
43831,3,15,15,693
43832,3,21,15,349
43833,3,15,15,668
43834,3,15,15,96
43835,3,15,15,688
43836,3,15,15,561
43837,3,15,15,680
43838,3,15,15,678
43839,3,15,15,680
43840,3,15,15,686
43841,3,15,15,637
43842,3,15,15,676
43843,3,15,15,136
43844,3,15,15,692
43845,3,15,15,145
43846,3,3,3,53
43847,3,15,15,76
43848,3,15,15,670
43849,3,15,15,599
43850,3,15,15,571
43851,3,3,3,110
43852,3,15,15,681
43853,3,15,15,628
43854,3,15,15,420
43855,3,15,15,632
43856,3,15,15,551
43857,3,15,15,571
43858,3,15,15,577
43859,3,15,15,625
43860,3,15,15,692
43861,3,15,15,495
43862,3,15,15,674
43863,3,15,15,682
43864,3,15,15,617
43865,3,15,15,676
43866,3,15,15,673
43867,3,15,15,676
43868,3,15,15,676
43869,3,15,15,566
43870,3,15,15,2
43871,3,15,15,614
43872,3,15,15,686
43873,3,21,21,565
43874,3,15,15,652
43875,3,15,15,687
43876,3,15,21,555
43877,3,15,15,659
43878,3,15,15,125
43879,3,15,15,625
43880,3,15,15,610
43881,3,15,15,629
43882,3,41,15,609
43883,3,15,15,442
43884,3,15,15,485
43885,3,15,15,619
43886,3,15,15,583
43887,3,15,15,654
43888,3,15,15,680
43889,3,4,15,675
43890,3,15,15,676
43891,3,15,15,681
43892,3,15,3,673
43893,3,9,9,214
43894,3,15,15,348
43895,3,15,15,351
43896,3,15,15,676
43897,3,15,15,665
43898,3,15,15,1
43899,3,15,15,678
43900,3,15,15,695
43901,3,15,15,681
43902,3,15,15,641
43903,3,15,15,232
43904,3,21,15,674
43905,3,15,15,648
43906,3,15,15,532
43907,3,15,15,683
43908,3,3,3,615
43909,3,15,15,444
43910,3,15,15,686
43911,3,15,15,177
43912,3,4,4,616
43913,3,15,15,117
43914,3,15,15,676
43915,3,15,15,690
43916,3,15,15,622
43917,3,15,15,680
43918,3,21,15,603
43919,3,3,3,218
43920,3,15,15,593
43921,3,15,15,681
43922,3,15,15,686
43923,3,15,15,671
43924,3,15,15,684
43925,3,15,15,664
43926,3,15,15,604
43927,3,15,15,658
43928,3,15,15,677
43929,3,15,15,688
43930,3,15,15,672
43931,3,15,15,693
43932,3,15,15,582
43933,3,15,15,680
43934,3,15,15,682
43935,3,15,15,610
43936,3,11,11,681
43937,3,15,15,560
43938,3,15,15,562
43939,3,15,15,681
43940,3,15,15,673
43941,3,15,15,697
43942,3,15,15,641
43943,3,15,15,663
43944,3,15,15,647
43945,3,15,15,669
43946,3,15,15,583
43947,3,21,15,529
43948,3,15,15,686
43949,3,15,15,318
43950,3,15,15,677
43951,3,15,15,665
43952,3,15,15,690
43953,3,15,15,554
43954,3,15,15,197
43955,3,15,15,682
43956,3,15,4,382
43957,3,15,15,1
43958,3,15,15,280
43959,3,9,15,17
43960,3,15,15,680
43961,3,15,15,651
43962,3,15,15,687
43963,3,15,15,675
43964,3,15,15,681
43965,3,15,15,468
43966,3,15,15,589
43967,3,15,15,501
43968,3,15,15,696
43969,3,15,15,620
43970,3,15,15,277
43971,3,15,15,663
43972,3,15,15,535
43973,3,15,15,590
43974,3,15,15,534
43975,3,15,15,207
43976,3,15,15,598
43977,3,15,15,687
43978,3,15,15,687
43979,3,15,15,642
43980,3,15,15,687
43981,3,15,15,501
43982,3,15,15,682
43983,3,15,15,559
43984,3,15,15,683
43985,3,15,15,162
43986,3,15,15,335
43987,3,15,15,679
43988,3,15,15,623
43989,3,15,15,580
43990,3,15,15,686
43991,3,15,15,621
43992,3,15,15,664
43993,3,15,15,635
43994,3,15,15,498
43995,3,15,15,640
43996,3,15,15,684
43997,3,15,15,633
43998,3,15,15,685
43999,3,20,15,649
44000,3,15,15,677
44001,3,15,15,588
44002,3,15,15,670
44003,3,15,15,683
44004,3,15,15,646
44005,3,15,15,688
44006,3,15,15,32
44007,3,15,15,5
44008,3,15,15,388
44009,3,15,15,694
44010,3,15,15,151
44011,3,15,15,655
44012,3,15,15,566
44013,3,15,15,674
44014,3,15,15,680
44015,3,15,15,670
44016,3,39,39,628
44017,3,15,15,695
44018,3,15,15,680
44019,3,15,15,665
44020,3,15,15,311
44021,3,21,15,494
44022,3,15,15,409
44023,3,3,3,326
44024,3,3,3,177
44025,3,15,15,693
44026,3,4,4,328
44027,3,15,15,692
44028,3,15,15,597
44029,3,41,41,693
44030,3,15,15,639
44031,3,15,15,84
44032,3,15,15,664
44033,3,3,3,323
44034,3,15,15,645
44035,3,15,15,494
44036,3,15,15,691
44037,3,15,15,297
44038,3,15,15,692
44039,3,3,3,620
44040,3,15,15,672
44041,3,15,15,689
44042,3,3,3,267
44043,3,15,15,545
44044,3,15,15,679
44045,3,15,15,560
44046,3,15,15,628
44047,3,15,15,684
44048,3,15,15,688
44049,3,15,15,194
44050,3,15,15,562
44051,3,15,4,386
44052,3,15,15,674
44053,3,3,3,29
44054,3,15,15,671
44055,3,15,15,677
44056,3,15,15,667
44057,3,15,15,442
44058,3,3,3,195
44059,3,15,15,649
44060,3,4,4,86
44061,3,15,15,675
44062,3,15,15,34
44063,3,15,15,653
44064,3,15,15,685
44065,3,15,15,396
44066,3,21,15,164
44067,3,15,15,393
44068,3,15,15,528
44069,3,15,15,686
44070,3,15,15,118
44071,3,15,15,571
44072,3,15,15,50
44073,3,15,15,665
44074,3,15,15,400
44075,3,3,3,1
44076,3,15,15,655
44077,3,15,15,653
44078,3,15,15,683
44079,3,3,3,568
44080,3,15,15,671
44081,3,15,15,683
44082,3,15,15,141
44083,3,15,15,613
44084,3,15,15,486
44085,3,15,15,670
44086,3,15,15,590
44087,3,15,15,171
44088,3,15,15,239
44089,3,15,15,65
44090,3,4,4,532
44091,3,15,15,646
44092,3,15,15,693
44093,3,15,15,547
44094,3,15,15,610
44095,3,15,15,504
44096,3,4,4,675
44097,3,15,15,682
44098,3,15,15,590
44099,3,15,15,628
44100,3,15,15,534
44101,3,15,15,688
44102,3,15,15,681
44103,3,15,15,680
44104,3,15,15,687
44105,3,15,15,638
44106,3,15,15,70
44107,3,3,3,173
44108,3,15,15,686
44109,3,15,15,676
44110,3,15,15,558
44111,3,15,15,696
44112,3,15,15,665
44113,3,15,15,678
44114,3,15,15,575
44115,3,15,15,246
44116,3,15,15,655
44117,3,15,15,640
44118,3,15,15,648
44119,3,15,15,653
44120,3,15,15,675
44121,3,15,15,663
44122,3,15,15,452
44123,3,15,15,678
44124,3,15,15,405
44125,3,15,15,599
44126,3,15,15,584
44127,3,15,15,663
44128,3,15,15,668
44129,3,15,15,613
44130,3,15,15,694
44131,3,15,15,561
44132,3,15,15,660
44133,3,15,15,677
44134,3,15,15,214
44135,3,15,15,673
44136,3,15,15,685
44137,3,15,15,673
44138,3,15,15,470
44139,3,15,15,675
44140,3,15,15,516
44141,3,15,15,623
44142,3,15,15,97
44143,3,15,15,210
44144,3,4,15,508
44145,3,15,15,678
44146,3,15,15,688
44147,3,15,15,119
44148,3,15,15,670
44149,3,15,15,506
44150,3,15,15,654
44151,3,15,15,351
44152,3,15,15,685
44153,3,15,15,235
44154,3,15,15,679
44155,3,15,15,684
44156,3,21,15,599
44157,3,15,15,688
44158,3,15,15,149
44159,3,15,15,651
44160,3,15,15,641
44161,3,15,15,606
44162,3,15,15,633
44163,3,3,3,15
44164,3,15,15,631
44165,3,3,3,26
44166,3,15,15,447
44167,3,15,15,393
44168,3,15,15,515
44169,3,15,15,604
44170,3,15,15,655
44171,3,15,15,678
44172,3,15,15,438
44173,3,15,15,53
44174,3,15,15,683
44175,3,15,15,116
44176,3,15,15,685
44177,3,15,15,185
44178,3,15,15,637
44179,3,15,15,662
44180,3,15,15,602
44181,3,41,41,664
44182,3,15,15,541
44183,3,15,15,673
44184,3,15,15,534
44185,3,15,15,658
44186,3,15,15,671
44187,3,4,4,601
44188,3,15,15,689
44189,3,15,15,682
44190,3,15,15,680
44191,3,15,15,385
44192,3,15,15,666
44193,3,15,15,383
44194,3,15,15,538
44195,3,15,15,681
44196,3,15,15,340
44197,3,15,15,669
44198,3,15,15,39
44199,3,15,15,633
44200,3,4,4,10
44201,3,15,15,596
44202,3,15,15,499
44203,3,15,15,11
44204,3,3,3,223
44205,3,15,15,652
44206,3,3,3,298
44207,3,15,15,504
44208,3,15,15,681
44209,3,15,15,180
44210,3,15,15,690
44211,3,15,15,661
44212,3,15,15,688
44213,3,15,15,671
44214,3,15,15,633
44215,3,15,15,348
44216,3,15,15,674
44217,3,15,15,691
44218,3,15,15,628
44219,3,15,15,23
44220,3,15,15,682
44221,3,15,15,675
44222,3,15,15,679
44223,3,15,15,359
44224,3,15,15,597
44225,3,4,4,621
44226,3,15,15,687
44227,3,15,15,628
44228,3,15,3,626
44229,3,15,15,589
44230,3,15,15,661
44231,3,15,15,97
44232,3,15,15,686
44233,3,15,15,654
44234,3,15,15,652
44235,3,15,15,684
44236,3,4,4,380
44237,3,15,15,347
44238,3,15,15,637
44239,3,15,15,672
44240,3,15,15,660
44241,3,15,15,639
44242,3,15,15,672
44243,3,15,15,576
44244,3,15,15,647
44245,3,15,15,120
44246,3,15,15,659
44247,3,15,15,549
44248,3,15,15,684
44249,3,15,15,672
44250,3,15,15,690
44251,3,15,15,693
44252,3,4,4,553
44253,3,15,15,307
44254,3,15,15,179
44255,3,15,15,472
44256,3,15,15,473
44257,3,15,15,535
44258,3,15,15,671
44259,3,15,15,509
44260,3,15,15,684
44261,3,15,15,242
44262,3,15,15,640
44263,3,15,15,431
44264,3,15,15,682
44265,3,15,15,666
44266,3,15,15,583
44267,3,15,15,687
44268,3,15,15,686
44269,3,39,39,594
44270,3,15,15,616
44271,3,15,15,545
44272,3,15,15,639
44273,3,15,15,693
44274,3,15,15,689
44275,3,21,15,10
44276,3,15,15,668
44277,3,15,15,589
44278,3,15,15,689
44279,3,15,15,501
44280,3,21,15,677
44281,3,15,15,679
44282,3,15,15,690
44283,3,15,15,684
44284,3,15,15,569
44285,3,3,3,381
44286,3,15,15,685
44287,3,15,15,681
44288,3,15,15,682
44289,3,15,15,689
44290,3,15,15,636
44291,3,15,15,485
44292,3,15,15,450
44293,3,15,15,684
44294,3,15,15,688
44295,3,15,15,640
44296,3,3,15,669
44297,3,15,15,629
44298,3,15,15,136
44299,3,15,15,310
44300,3,15,15,319
44301,3,15,15,647
44302,3,15,15,676
44303,3,15,15,684
44304,3,15,15,233
44305,3,15,15,673
44306,3,15,15,691
44307,3,15,15,675
44308,3,15,15,693
44309,3,15,15,687
44310,3,15,15,593
44311,3,15,15,662
44312,3,15,15,562
44313,3,15,15,602
44314,3,15,15,682
44315,3,15,15,656
44316,3,15,15,690
44317,3,15,15,686
44318,3,15,15,200
44319,3,15,15,302
44320,3,15,15,274
44321,3,15,15,541
44322,3,15,15,610
44323,3,15,15,602
44324,3,15,15,685
44325,3,15,15,146
44326,3,15,15,644
44327,3,15,15,659
44328,3,15,15,695
44329,3,21,15,558
44330,3,15,15,690
44331,3,15,15,636
44332,3,15,15,680
44333,3,3,3,329
44334,3,15,15,597
44335,3,15,15,217
44336,3,15,15,654
44337,3,15,15,98
44338,3,15,15,649
44339,3,41,41,584
44340,3,3,3,199
44341,3,15,15,630
44342,3,15,15,682
44343,3,15,15,691
44344,3,15,15,610
44345,3,15,15,668
44346,3,15,15,683
44347,3,15,15,665
44348,3,15,15,682
44349,3,15,15,686
44350,3,15,15,622
44351,3,15,15,682
44352,3,15,15,633
44353,3,15,15,171
44354,3,15,15,550
44355,3,15,15,664
44356,3,15,15,517
44357,3,15,15,634
44358,3,15,15,683
44359,3,15,15,618
44360,3,15,4,603
44361,3,15,15,687
44362,3,15,15,188
44363,3,15,15,374
44364,3,15,15,692
44365,3,15,15,130
44366,3,15,15,613
44367,3,15,15,13
44368,3,15,15,632
44369,3,15,15,656
44370,3,15,15,112
44371,3,15,15,609
44372,3,15,15,677
44373,3,15,15,687
44374,3,15,15,459
44375,3,15,15,485
44376,3,15,15,666
44377,3,15,15,594
44378,3,15,15,663
44379,3,15,15,675
44380,3,15,15,402
44381,3,15,15,669
44382,3,15,15,668
44383,3,15,15,553
44384,3,15,15,295
44385,3,15,15,673
44386,3,15,15,584
44387,3,15,15,543
44388,3,15,15,673
44389,3,15,15,545
44390,3,15,15,644
44391,3,21,15,429
44392,3,15,15,74
44393,3,15,15,677
44394,3,15,15,652
44395,3,15,15,672
44396,3,15,15,678
44397,3,15,15,637
44398,3,15,15,689
44399,3,15,15,679
44400,3,15,15,686
44401,3,15,15,225
44402,3,15,15,639
44403,3,15,15,125
44404,3,15,15,151
44405,3,15,4,524
44406,3,15,15,551
44407,3,15,15,541
44408,3,15,15,510
44409,3,15,15,691
44410,3,21,15,293
44411,3,15,15,584
44412,3,15,15,539
44413,3,15,15,235
44414,3,15,15,364
44415,3,15,15,648
44416,3,15,15,509
44417,3,15,15,683
44418,3,15,15,574
44419,3,15,15,14
44420,3,15,15,675
44421,3,15,15,313
44422,3,15,15,679
44423,3,4,15,655
44424,3,15,15,575
44425,3,15,15,606
44426,3,15,15,407
44427,3,15,15,208
44428,3,15,15,571
44429,3,15,15,668
44430,3,15,15,475
44431,3,15,15,656
44432,3,15,15,589
44433,3,15,15,485
44434,3,15,15,602
44435,3,15,15,625
44436,3,15,15,132
44437,3,15,15,680
44438,3,15,15,610
44439,3,15,15,694
44440,3,15,15,681
44441,3,15,15,492
44442,3,15,15,425
44443,3,15,15,651
44444,3,15,15,616
44445,3,4,4,496
44446,3,15,15,660
44447,3,15,15,271
44448,3,15,4,484
44449,3,15,15,647
44450,3,15,15,120
44451,3,15,15,253
44452,3,15,15,677
44453,3,15,15,691
44454,3,15,15,693
44455,3,15,15,685
44456,3,15,15,423
44457,3,15,15,686
44458,3,15,15,632
44459,3,15,15,617
44460,3,15,15,612
44461,3,15,15,683
44462,3,15,15,674
44463,3,15,15,539
44464,3,15,15,303
44465,3,15,15,657
44466,3,15,15,286
44467,3,15,15,268
44468,3,15,15,629
44469,3,15,15,644
44470,3,15,15,527
44471,3,15,15,658
44472,3,15,15,674
44473,3,41,41,678
44474,3,15,15,696
44475,3,15,15,685
44476,3,15,15,689
44477,3,21,21,550
44478,3,15,15,601
44479,3,15,15,438
44480,3,15,15,536
44481,3,4,4,589
44482,3,15,15,657
44483,3,15,15,643
44484,3,15,15,662
44485,3,15,15,673
44486,3,15,15,547
44487,3,15,15,687
44488,3,15,15,637
44489,3,15,15,302
44490,3,15,15,502
44491,3,15,15,674
44492,3,15,15,190
44493,3,15,15,691
44494,3,15,15,633
44495,3,15,15,448
44496,3,3,3,385
44497,3,15,15,689
44498,3,4,4,177
44499,3,15,15,609
44500,3,3,3,405
44501,3,15,15,656
44502,3,3,3,577
44503,3,15,15,393
44504,3,15,15,628
44505,3,15,15,13
44506,3,15,15,682
44507,3,3,3,13
44508,3,15,15,462
44509,3,41,41,572
44510,3,15,15,646
44511,3,15,15,121
44512,3,15,15,669
44513,3,11,11,470
44514,3,3,3,95
44515,3,15,15,141
44516,3,15,15,234
44517,3,15,15,686
44518,3,4,4,275
44519,3,15,15,668
44520,3,15,15,141
44521,3,15,15,555
44522,3,15,15,381
44523,3,15,15,680
44524,3,15,15,674
44525,3,21,15,93
44526,3,15,15,545
44527,3,15,15,617
44528,3,21,15,69
44529,3,15,15,603
44530,3,15,15,688
44531,3,15,15,618
44532,3,15,15,251
44533,3,15,15,337
44534,3,15,15,664
44535,3,15,15,456
44536,3,15,15,665
44537,3,4,4,609
44538,3,15,15,680
44539,3,15,15,74
44540,3,15,15,688
44541,3,21,15,665
44542,3,21,15,649
44543,3,15,15,672
44544,3,15,15,191
44545,3,15,15,230
44546,3,21,21,249
44547,3,15,15,688
44548,3,15,15,142
44549,3,15,15,686
44550,3,15,15,682
