id,class_cvp,class_2025,stable_20_,n_matches_sem_limiar,max_similaridade,melhor_TARGET_FID
814,1,15,15,702,2025.0,year
815,1,15,15,702,2025.0,year
816,1,15,15,702,2025.0,year
817,1,15,15,702,2025.0,year
818,1,15,15,702,2025.0,year
819,1,15,15,702,2025.0,year
820,1,15,15,702,2025.0,year
821,1,15,15,702,2025.0,year
822,1,15,15,702,2025.0,year
823,1,15,15,702,2025.0,year
824,1,12,12,702,2025.0,year
825,1,15,15,702,2025.0,year
826,1,15,15,702,2025.0,year
827,1,15,15,702,2025.0,year
828,1,15,15,702,2025.0,year
829,1,15,15,702,2025.0,year
830,1,15,15,702,2025.0,year
831,1,15,15,702,2025.0,year
832,1,15,15,702,2025.0,year
833,1,15,15,702,2025.0,year
834,1,15,15,702,2025.0,year
835,1,15,15,702,2025.0,year
836,1,15,15,702,2025.0,year
837,1,15,15,702,2025.0,year
838,1,15,15,702,2025.0,year
839,1,21,15,702,2025.0,year
840,1,15,15,702,2025.0,year
841,1,15,15,702,2025.0,year
842,1,15,15,702,2025.0,year
843,1,15,15,702,2025.0,year
844,1,15,15,702,2025.0,year
845,1,15,15,702,2025.0,year
846,1,15,15,702,2025.0,year
847,1,15,15,702,2025.0,year
848,1,15,15,702,2025.0,year
849,1,15,15,702,2025.0,year
850,1,15,15,702,2025.0,year
851,1,15,15,702,2025.0,year
852,1,15,15,702,2025.0,year
853,1,41,41,702,2025.0,year
854,1,15,15,702,2025.0,year
855,1,15,15,702,2025.0,year
856,1,15,15,702,2025.0,year
857,1,15,15,702,2025.0,year
858,1,15,15,702,2025.0,year
859,1,15,15,702,2025.0,year
860,1,15,15,702,2025.0,year
861,1,15,15,702,2025.0,year
862,1,15,15,702,2025.0,year
863,1,15,15,702,2025.0,year
864,1,15,15,702,2025.0,year
865,1,15,15,702,2025.0,year
866,1,15,15,702,2025.0,year
867,1,15,15,702,2025.0,year
868,1,15,15,702,2025.0,year
869,1,15,15,702,2025.0,year
870,1,15,15,702,2025.0,year
871,1,15,15,702,2025.0,year
872,1,15,15,702,2025.0,year
873,1,15,15,702,2025.0,year
874,1,15,15,702,2025.0,year
875,1,15,15,702,2025.0,year
876,1,15,15,702,2025.0,year
877,1,21,15,702,2025.0,year
878,1,15,15,702,2025.0,year
879,1,15,15,702,2025.0,year
880,1,15,15,702,2025.0,year
881,1,15,15,702,2025.0,year
882,1,15,15,702,2025.0,year
883,1,15,15,702,2025.0,year
884,1,15,15,702,2025.0,year
885,1,15,15,702,2025.0,year
886,1,15,15,702,2025.0,year
887,1,15,15,702,2025.0,year
888,1,15,15,702,2025.0,year
889,1,15,15,702,2025.0,year
890,1,15,15,702,2025.0,year
891,1,15,15,702,2025.0,year
892,1,15,15,702,2025.0,year
893,1,15,15,702,2025.0,year
894,1,15,15,702,2025.0,year
895,1,15,15,702,2025.0,year
896,1,15,15,702,2025.0,year
897,1,15,15,702,2025.0,year
898,1,15,15,702,2025.0,year
899,1,15,15,702,2025.0,year
900,1,15,15,702,2025.0,year
901,1,15,15,702,2025.0,year
902,1,15,15,702,2025.0,year
903,1,15,15,702,2025.0,year
904,1,15,15,702,2025.0,year
905,1,15,15,702,2025.0,year
906,1,15,15,702,2025.0,year
907,1,15,15,702,2025.0,year
908,1,15,15,702,2025.0,year
909,1,15,15,702,2025.0,year
910,1,15,15,702,2025.0,year
911,1,15,15,702,2025.0,year
912,1,15,15,702,2025.0,year
913,1,41,41,702,2025.0,year
914,1,15,15,702,2025.0,year
915,1,15,15,702,2025.0,year
916,1,15,15,702,2025.0,year
917,1,15,15,702,2025.0,year
918,1,15,15,702,2025.0,year
919,1,15,15,702,2025.0,year
920,1,15,15,702,2025.0,year
921,1,4,4,702,2025.0,year
922,1,15,15,702,2025.0,year
923,1,15,15,702,2025.0,year
924,1,15,15,702,2025.0,year
925,1,15,15,702,2025.0,year
926,1,15,15,702,2025.0,year
927,1,15,15,702,2025.0,year
928,1,15,15,702,2025.0,year
929,1,15,15,702,2025.0,year
930,1,15,15,702,2025.0,year
931,1,15,15,702,2025.0,year
932,1,15,15,702,2025.0,year
933,1,15,15,702,2025.0,year
934,1,15,15,702,2025.0,year
935,1,15,15,702,2025.0,year
936,1,21,15,702,2025.0,year
937,1,15,15,702,2025.0,year
938,1,15,15,702,2025.0,year
939,1,15,4,702,2025.0,year
940,1,15,4,702,2025.0,year
941,1,15,12,702,2025.0,year
942,1,15,15,702,2025.0,year
943,1,15,15,702,2025.0,year
944,1,15,15,702,2025.0,year
945,1,4,15,702,2025.0,year
946,1,15,15,702,2025.0,year
947,1,15,15,702,2025.0,year
948,1,15,15,702,2025.0,year
949,1,15,15,702,2025.0,year
950,1,15,15,702,2025.0,year
951,1,41,41,702,2025.0,year
952,1,15,15,702,2025.0,year
953,1,15,15,702,2025.0,year
954,1,15,15,702,2025.0,year
955,1,15,15,702,2025.0,year
956,1,15,15,702,2025.0,year
957,1,15,15,702,2025.0,year
958,1,15,15,702,2025.0,year
959,1,15,15,702,2025.0,year
960,1,15,15,702,2025.0,year
961,1,15,15,702,2025.0,year
962,1,15,15,702,2025.0,year
963,1,15,15,702,2025.0,year
964,1,15,15,702,2025.0,year
965,1,15,15,702,2025.0,year
966,1,15,15,702,2025.0,year
967,1,15,15,702,2025.0,year
968,1,15,15,702,2025.0,year
969,1,15,15,702,2025.0,year
970,1,15,4,702,2025.0,year
971,1,15,15,702,2025.0,year
972,1,15,15,702,2025.0,year
973,1,15,15,702,2025.0,year
974,1,15,15,702,2025.0,year
975,1,15,15,702,2025.0,year
976,1,15,15,702,2025.0,year
977,1,15,15,702,2025.0,year
978,1,15,15,702,2025.0,year
979,1,15,15,702,2025.0,year
980,1,15,15,702,2025.0,year
981,1,15,15,702,2025.0,year
982,1,15,15,702,2025.0,year
983,1,15,15,702,2025.0,year
984,1,15,15,702,2025.0,year
985,1,15,15,702,2025.0,year
986,1,15,15,702,2025.0,year
987,1,4,4,702,2025.0,year
988,1,15,15,702,2025.0,year
989,1,15,15,702,2025.0,year
990,1,15,15,702,2025.0,year
991,1,15,15,702,2025.0,year
992,1,15,15,702,2025.0,year
993,1,15,15,702,2025.0,year
994,1,15,15,702,2025.0,year
995,1,15,15,702,2025.0,year
996,1,15,15,702,2025.0,year
997,1,15,15,702,2025.0,year
998,1,15,15,702,2025.0,year
999,1,15,15,702,2025.0,year
1000,1,15,15,702,2025.0,year
1001,1,15,15,702,2025.0,year
1002,1,12,12,702,2025.0,year
1003,1,15,15,702,2025.0,year
1004,1,15,15,702,2025.0,year
1005,1,15,4,702,2025.0,year
1006,1,15,15,702,2025.0,year
1007,1,21,15,702,2025.0,year
1008,1,15,15,702,2025.0,year
1009,1,4,4,702,2025.0,year
1010,1,15,15,702,2025.0,year
1011,1,15,15,702,2025.0,year
1012,1,15,15,702,2025.0,year
1013,1,15,15,702,2025.0,year
1014,1,15,15,702,2025.0,year
1015,1,15,15,702,2025.0,year
1016,1,15,15,702,2025.0,year
1017,1,15,15,702,2025.0,year
1018,1,15,15,702,2025.0,year
1019,1,15,15,702,2025.0,year
1020,1,15,4,702,2025.0,year
1021,1,15,15,702,2025.0,year
1022,1,15,15,702,2025.0,year
1023,1,4,4,702,2025.0,year
1024,1,15,15,702,2025.0,year
1025,1,15,15,702,2025.0,year
1026,1,15,15,702,2025.0,year
1027,1,15,15,702,2025.0,year
1028,1,41,41,702,2025.0,year
1029,1,15,15,702,2025.0,year
1030,1,15,15,702,2025.0,year
1031,1,15,15,702,2025.0,year
1032,1,15,15,702,2025.0,year
1033,1,15,15,702,2025.0,year
1034,1,15,15,702,2025.0,year
1035,1,21,15,702,2025.0,year
1036,1,15,15,702,2025.0,year
1037,1,15,15,702,2025.0,year
1038,1,15,15,702,2025.0,year
1039,1,15,15,702,2025.0,year
1040,1,15,15,702,2025.0,year
1041,1,15,15,702,2025.0,year
1042,1,15,15,702,2025.0,year
1043,1,15,15,702,2025.0,year
1044,1,15,15,702,2025.0,year
1045,1,15,15,702,2025.0,year
1046,1,15,15,702,2025.0,year
1047,1,15,15,702,2025.0,year
1048,1,15,15,702,2025.0,year
1049,1,21,15,702,2025.0,year
1050,1,15,15,702,2025.0,year
1051,1,15,15,702,2025.0,year
1052,1,15,15,702,2025.0,year
1053,1,15,15,702,2025.0,year
1054,1,15,15,702,2025.0,year
1055,1,15,15,702,2025.0,year
1056,1,15,15,702,2025.0,year
1057,1,15,15,702,2025.0,year
1058,1,15,15,702,2025.0,year
1059,1,15,15,702,2025.0,year
1060,1,15,4,702,2025.0,year
1061,1,15,15,702,2025.0,year
1062,1,15,15,702,2025.0,year
1063,1,15,15,702,2025.0,year
1064,1,15,15,702,2025.0,year
1065,1,15,15,702,2025.0,year
1066,1,15,15,702,2025.0,year
1067,1,15,15,702,2025.0,year
1068,1,15,15,702,2025.0,year
1069,1,15,15,702,2025.0,year
1070,1,15,15,702,2025.0,year
1071,1,15,12,702,2025.0,year
1072,1,15,15,702,2025.0,year
1073,1,15,15,702,2025.0,year
1074,1,15,15,702,2025.0,year
1075,1,15,15,702,2025.0,year
1076,1,15,15,702,2025.0,year
1077,1,15,15,702,2025.0,year
1078,1,15,15,702,2025.0,year
1079,1,15,15,702,2025.0,year
1080,1,15,15,702,2025.0,year
1081,1,15,15,702,2025.0,year
1082,1,15,15,702,2025.0,year
1083,1,4,4,702,2025.0,year
1084,1,15,15,702,2025.0,year
1085,1,15,15,702,2025.0,year
1086,1,15,15,702,2025.0,year
1087,1,15,15,702,2025.0,year
1088,1,15,15,702,2025.0,year
1089,1,15,15,702,2025.0,year
1090,1,15,15,702,2025.0,year
1091,1,15,15,702,2025.0,year
1092,1,15,15,702,2025.0,year
1093,1,41,15,702,2025.0,year
1094,1,21,15,702,2025.0,year
1095,1,15,15,702,2025.0,year
1096,1,15,15,702,2025.0,year
1097,1,15,15,702,2025.0,year
1098,1,15,15,702,2025.0,year
1099,1,15,15,702,2025.0,year
1100,1,15,15,702,2025.0,year
1101,1,15,15,702,2025.0,year
1102,1,15,15,702,2025.0,year
1103,1,15,15,702,2025.0,year
1104,1,15,15,702,2025.0,year
1105,1,15,15,702,2025.0,year
1106,1,15,15,702,2025.0,year
1107,1,15,15,702,2025.0,year
1108,1,15,15,702,2025.0,year
1109,1,15,15,702,2025.0,year
1110,1,15,15,702,2025.0,year
1111,1,15,15,702,2025.0,year
1112,1,15,15,702,2025.0,year
1113,1,15,15,702,2025.0,year
1114,1,15,15,702,2025.0,year
1115,1,15,15,702,2025.0,year
1116,1,39,39,702,2025.0,year
1117,1,15,15,702,2025.0,year
1118,1,15,15,702,2025.0,year
1119,1,15,15,702,2025.0,year
1120,1,15,15,702,2025.0,year
1121,1,15,15,702,2025.0,year
1122,1,15,15,702,2025.0,year
1123,1,15,15,702,2025.0,year
1124,1,15,15,702,2025.0,year
1125,1,15,15,702,2025.0,year
1126,1,15,15,702,2025.0,year
1127,1,15,15,702,2025.0,year
1128,1,15,15,702,2025.0,year
1129,1,4,15,702,2025.0,year
1130,1,15,15,702,2025.0,year
1131,1,15,15,702,2025.0,year
1132,1,15,15,702,2025.0,year
1133,1,15,15,702,2025.0,year
1134,1,15,15,702,2025.0,year
1135,1,15,15,702,2025.0,year
1136,1,15,15,702,2025.0,year
1137,1,15,15,702,2025.0,year
1138,1,15,15,702,2025.0,year
1139,1,15,15,702,2025.0,year
1140,1,15,15,702,2025.0,year
1141,1,39,39,702,2025.0,year
1142,1,15,15,702,2025.0,year
1143,1,15,15,702,2025.0,year
1144,1,15,15,702,2025.0,year
1145,1,15,15,702,2025.0,year
1146,1,15,15,702,2025.0,year
1147,1,15,15,702,2025.0,year
1148,1,15,15,702,2025.0,year
1149,1,15,15,702,2025.0,year
1150,1,15,15,702,2025.0,year
1151,1,15,15,702,2025.0,year
1152,1,15,15,702,2025.0,year
1153,1,15,15,702,2025.0,year
1154,1,15,15,702,2025.0,year
1155,1,15,15,702,2025.0,year
1156,1,15,15,702,2025.0,year
1157,1,15,15,702,2025.0,year
1158,1,15,15,702,2025.0,year
1159,1,4,4,702,2025.0,year
1160,1,4,4,702,2025.0,year
1161,1,15,15,702,2025.0,year
1162,1,15,15,702,2025.0,year
1163,1,15,15,702,2025.0,year
1164,1,15,15,702,2025.0,year
1165,1,15,15,702,2025.0,year
1166,1,15,15,702,2025.0,year
1167,1,15,15,702,2025.0,year
1168,1,15,15,702,2025.0,year
1169,1,15,15,702,2025.0,year
1170,1,15,15,702,2025.0,year
1171,1,15,15,702,2025.0,year
1172,1,15,15,702,2025.0,year
1173,1,15,15,702,2025.0,year
1174,1,15,15,702,2025.0,year
1175,1,15,15,702,2025.0,year
1176,1,15,15,702,2025.0,year
1177,1,15,15,702,2025.0,year
1178,1,15,15,702,2025.0,year
1179,1,15,15,702,2025.0,year
1180,1,15,15,702,2025.0,year
1181,1,15,15,702,2025.0,year
1182,1,15,15,702,2025.0,year
1183,1,15,15,702,2025.0,year
1184,1,15,15,702,2025.0,year
1185,1,15,15,702,2025.0,year
1186,1,15,15,702,2025.0,year
1187,1,15,15,702,2025.0,year
1188,1,15,15,702,2025.0,year
1189,1,15,15,702,2025.0,year
1190,1,15,15,702,2025.0,year
1191,1,21,15,702,2025.0,year
1192,1,15,15,702,2025.0,year
1193,1,15,15,702,2025.0,year
1194,1,15,15,702,2025.0,year
1195,1,4,4,702,2025.0,year
1196,1,4,4,702,2025.0,year
1197,1,15,15,702,2025.0,year
1198,1,15,15,702,2025.0,year
1199,1,15,15,702,2025.0,year
1200,1,15,15,702,2025.0,year
1201,1,4,4,702,2025.0,year
1202,1,15,15,702,2025.0,year
1203,1,21,15,702,2025.0,year
1204,1,15,15,702,2025.0,year
1205,1,15,15,702,2025.0,year
1206,1,15,15,702,2025.0,year
1207,1,3,3,702,2025.0,year
1208,1,15,15,702,2025.0,year
1209,1,15,15,702,2025.0,year
1210,1,15,15,702,2025.0,year
1211,1,15,15,702,2025.0,year
1212,1,15,15,702,2025.0,year
1213,1,15,15,702,2025.0,year
1214,1,15,15,702,2025.0,year
1215,1,15,15,702,2025.0,year
1216,1,15,15,702,2025.0,year
1217,1,15,15,702,2025.0,year
1218,1,15,15,702,2025.0,year
1219,1,15,15,702,2025.0,year
1220,1,15,15,702,2025.0,year
1221,1,4,4,702,2025.0,year
1222,1,15,15,702,2025.0,year
1223,1,15,15,702,2025.0,year
1224,1,15,15,702,2025.0,year
1225,1,15,15,702,2025.0,year
1226,1,15,15,702,2025.0,year
1227,1,15,15,702,2025.0,year
1228,1,4,4,702,2025.0,year
1229,1,15,15,702,2025.0,year
1230,1,15,15,702,2025.0,year
1231,1,15,15,702,2025.0,year
1232,1,21,15,702,2025.0,year
1233,1,15,15,702,2025.0,year
1234,1,21,15,702,2025.0,year
1235,1,15,15,702,2025.0,year
1236,1,15,15,702,2025.0,year
1237,1,15,15,702,2025.0,year
1238,1,15,15,702,2025.0,year
1239,1,15,15,702,2025.0,year
1240,1,15,15,702,2025.0,year
1241,1,15,15,702,2025.0,year
1242,1,15,15,702,2025.0,year
1243,1,15,15,702,2025.0,year
1244,1,15,15,702,2025.0,year
1245,1,15,15,702,2025.0,year
1246,1,4,4,702,2025.0,year
1247,1,15,15,702,2025.0,year
1248,1,15,15,702,2025.0,year
1249,1,15,15,702,2025.0,year
1250,1,15,15,702,2025.0,year
1251,1,15,15,702,2025.0,year
1252,1,15,15,702,2025.0,year
1253,1,12,12,702,2025.0,year
1254,1,15,15,702,2025.0,year
1255,1,15,15,702,2025.0,year
1256,1,15,15,702,2025.0,year
1257,1,15,15,702,2025.0,year
1258,1,4,4,702,2025.0,year
1259,1,3,4,702,2025.0,year
1260,1,15,15,702,2025.0,year
1261,1,15,15,702,2025.0,year
1262,1,15,15,702,2025.0,year
1263,1,15,15,702,2025.0,year
1264,1,15,15,702,2025.0,year
1265,1,41,41,702,2025.0,year
1266,1,15,15,702,2025.0,year
1267,1,15,12,702,2025.0,year
1268,1,15,15,702,2025.0,year
1269,1,15,15,702,2025.0,year
1270,1,15,15,702,2025.0,year
1271,1,15,15,702,2025.0,year
1272,1,15,15,702,2025.0,year
1273,1,15,15,702,2025.0,year
1274,1,15,15,702,2025.0,year
1275,1,15,15,702,2025.0,year
1276,1,15,15,702,2025.0,year
1277,1,4,4,702,2025.0,year
1278,1,15,15,702,2025.0,year
1279,1,15,15,702,2025.0,year
1280,1,4,4,702,2025.0,year
1281,1,15,15,702,2025.0,year
1282,1,15,15,702,2025.0,year
1283,1,15,15,702,2025.0,year
1284,1,15,15,702,2025.0,year
1285,1,15,15,702,2025.0,year
1286,1,15,15,702,2025.0,year
1287,1,15,15,702,2025.0,year
1288,1,15,15,702,2025.0,year
1289,1,4,4,702,2025.0,year
1290,1,15,15,702,2025.0,year
1291,1,15,15,702,2025.0,year
1292,1,15,15,702,2025.0,year
1293,1,15,15,702,2025.0,year
1294,1,15,15,702,2025.0,year
1295,1,15,15,702,2025.0,year
1296,1,21,15,702,2025.0,year
1297,1,15,15,702,2025.0,year
1298,1,15,15,702,2025.0,year
1299,1,15,15,702,2025.0,year
1300,1,15,15,702,2025.0,year
1301,1,15,15,702,2025.0,year
1302,1,15,15,702,2025.0,year
1303,1,15,15,702,2025.0,year
1304,1,15,15,702,2025.0,year
1305,1,15,15,702,2025.0,year
1306,1,15,15,702,2025.0,year
1307,1,15,15,702,2025.0,year
1308,1,15,15,702,2025.0,year
1309,1,15,15,702,2025.0,year
1310,1,15,15,702,2025.0,year
1311,1,15,15,702,2025.0,year
1312,1,15,15,702,2025.0,year
1313,1,21,15,702,2025.0,year
1314,1,15,15,702,2025.0,year
1315,1,15,15,702,2025.0,year
1316,1,15,15,702,2025.0,year
1317,1,15,15,702,2025.0,year
1318,1,15,15,702,2025.0,year
1319,1,15,15,702,2025.0,year
1320,1,15,15,702,2025.0,year
1321,1,15,15,702,2025.0,year
1322,1,15,15,702,2025.0,year
1323,1,15,15,702,2025.0,year
1324,1,15,15,702,2025.0,year
1325,1,15,15,702,2025.0,year
1326,1,15,15,702,2025.0,year
1327,1,15,15,702,2025.0,year
1328,1,4,4,702,2025.0,year
1329,1,15,15,702,2025.0,year
1330,1,15,15,702,2025.0,year
1331,1,15,15,702,2025.0,year
1332,1,15,15,702,2025.0,year
1333,1,15,15,702,2025.0,year
1334,1,15,15,702,2025.0,year
1335,1,15,15,702,2025.0,year
1336,1,21,15,702,2025.0,year
1337,1,15,15,702,2025.0,year
1338,1,15,12,702,2025.0,year
1339,1,15,15,702,2025.0,year
1340,1,15,15,702,2025.0,year
1341,1,15,15,702,2025.0,year
1342,1,15,15,702,2025.0,year
1343,1,15,15,702,2025.0,year
1344,1,15,15,702,2025.0,year
1345,1,15,15,702,2025.0,year
1346,1,4,4,702,2025.0,year
1347,1,15,15,702,2025.0,year
1348,1,39,39,702,2025.0,year
1349,1,15,15,702,2025.0,year
1350,1,15,15,702,2025.0,year
1351,1,15,15,702,2025.0,year
1352,1,15,15,702,2025.0,year
1353,1,15,15,702,2025.0,year
1354,1,4,4,702,2025.0,year
1355,1,15,15,702,2025.0,year
1356,1,15,15,702,2025.0,year
1357,1,15,15,702,2025.0,year
1358,1,15,15,702,2025.0,year
1359,1,15,15,702,2025.0,year
1360,1,15,15,702,2025.0,year
1361,1,15,15,702,2025.0,year
1362,1,15,15,702,2025.0,year
1363,1,15,15,702,2025.0,year
1364,1,15,15,702,2025.0,year
1365,1,15,15,702,2025.0,year
1366,1,15,15,702,2025.0,year
1367,1,15,15,702,2025.0,year
1368,1,15,15,702,2025.0,year
1369,1,41,41,702,2025.0,year
1370,1,15,15,702,2025.0,year
1371,1,15,15,702,2025.0,year
1372,1,15,15,702,2025.0,year
1373,1,15,15,702,2025.0,year
1374,1,15,15,702,2025.0,year
1375,1,15,15,702,2025.0,year
1376,1,15,4,702,2025.0,year
1377,1,15,15,702,2025.0,year
1378,1,15,15,702,2025.0,year
1379,1,15,4,702,2025.0,year
1380,1,15,15,702,2025.0,year
1381,1,15,15,702,2025.0,year
1382,1,15,15,702,2025.0,year
1383,1,15,15,702,2025.0,year
1384,1,3,3,702,2025.0,year
1385,1,15,15,702,2025.0,year
1386,1,15,15,702,2025.0,year
1387,1,15,15,702,2025.0,year
1388,1,15,15,702,2025.0,year
1389,1,15,15,702,2025.0,year
1390,1,15,15,702,2025.0,year
1391,1,15,15,702,2025.0,year
1392,1,15,15,702,2025.0,year
1393,1,15,15,702,2025.0,year
1394,1,15,15,702,2025.0,year
1395,1,15,15,702,2025.0,year
1396,1,15,15,702,2025.0,year
1397,1,15,4,702,2025.0,year
1398,1,21,15,702,2025.0,year
1399,1,15,15,702,2025.0,year
1400,1,15,15,702,2025.0,year
1401,1,15,15,702,2025.0,year
1402,1,15,15,702,2025.0,year
1403,1,15,15,702,2025.0,year
1404,1,15,15,702,2025.0,year
1405,1,15,15,702,2025.0,year
1406,1,15,15,702,2025.0,year
1407,1,15,15,702,2025.0,year
1408,1,15,15,702,2025.0,year
1409,1,15,15,702,2025.0,year
1410,1,15,15,702,2025.0,year
1411,1,15,15,702,2025.0,year
1412,1,15,15,702,2025.0,year
1413,1,15,15,702,2025.0,year
1414,1,15,15,702,2025.0,year
1415,1,15,15,702,2025.0,year
1416,1,15,15,702,2025.0,year
1417,1,15,15,702,2025.0,year
1418,1,39,39,702,2025.0,year
1419,1,15,15,702,2025.0,year
1420,1,15,15,702,2025.0,year
1421,1,15,15,702,2025.0,year
1422,1,39,39,702,2025.0,year
1423,1,15,15,702,2025.0,year
1424,1,39,39,702,2025.0,year
1425,1,15,15,702,2025.0,year
1426,1,39,39,702,2025.0,year
1427,1,15,4,702,2025.0,year
1428,1,15,15,702,2025.0,year
1429,1,15,15,702,2025.0,year
1430,1,15,15,702,2025.0,year
1431,1,15,15,702,2025.0,year
1432,1,15,15,702,2025.0,year
1433,1,15,15,702,2025.0,year
1434,1,15,15,702,2025.0,year
1435,1,15,15,702,2025.0,year
1436,1,15,15,702,2025.0,year
1437,1,15,15,702,2025.0,year
1438,1,15,15,702,2025.0,year
1439,1,15,15,702,2025.0,year
1440,1,15,15,702,2025.0,year
1441,1,15,15,702,2025.0,year
1442,1,15,15,702,2025.0,year
1443,1,15,15,702,2025.0,year
1444,1,15,15,702,2025.0,year
1445,1,15,15,702,2025.0,year
1446,1,15,15,702,2025.0,year
1447,1,15,15,702,2025.0,year
1448,1,15,15,702,2025.0,year
1449,1,15,15,702,2025.0,year
1450,1,15,15,702,2025.0,year
1451,1,15,15,702,2025.0,year
1452,1,15,15,702,2025.0,year
1453,1,15,15,702,2025.0,year
1454,1,15,15,702,2025.0,year
1455,1,15,15,702,2025.0,year
1456,1,15,15,702,2025.0,year
1457,1,15,15,702,2025.0,year
1458,1,3,3,702,2025.0,year
1459,1,4,4,702,2025.0,year
1460,1,15,15,702,2025.0,year
1461,1,15,15,702,2025.0,year
1462,1,15,15,702,2025.0,year
1463,1,15,15,702,2025.0,year
1464,1,15,15,702,2025.0,year
1465,1,15,15,702,2025.0,year
1466,1,15,15,702,2025.0,year
1467,1,15,15,702,2025.0,year
1468,1,15,15,702,2025.0,year
1469,1,15,15,702,2025.0,year
1470,1,21,15,702,2025.0,year
1471,1,15,15,702,2025.0,year
1472,1,15,15,702,2025.0,year
1473,1,15,15,702,2025.0,year
1474,1,15,15,702,2025.0,year
1475,1,15,15,702,2025.0,year
1476,1,15,15,702,2025.0,year
1477,1,15,15,702,2025.0,year
1478,1,15,15,702,2025.0,year
1479,1,15,15,702,2025.0,year
1480,1,15,15,702,2025.0,year
1481,1,4,4,702,2025.0,year
1482,1,15,15,702,2025.0,year
1483,1,15,15,702,2025.0,year
1484,1,15,15,702,2025.0,year
1485,1,21,15,702,2025.0,year
1486,1,15,15,702,2025.0,year
1487,1,15,15,702,2025.0,year
1488,1,15,15,702,2025.0,year
1489,1,15,15,702,2025.0,year
1490,1,15,15,702,2025.0,year
1491,1,15,4,702,2025.0,year
1492,1,15,15,702,2025.0,year
1493,1,15,15,702,2025.0,year
1494,1,4,4,702,2025.0,year
1495,1,15,15,702,2025.0,year
1496,1,15,15,702,2025.0,year
1497,1,15,15,702,2025.0,year
1498,1,15,15,702,2025.0,year
1499,1,15,15,702,2025.0,year
1500,1,15,15,702,2025.0,year
1501,1,15,15,702,2025.0,year
1502,1,15,15,702,2025.0,year
1503,1,15,15,702,2025.0,year
1504,1,15,15,702,2025.0,year
1505,1,15,15,702,2025.0,year
1506,1,15,15,702,2025.0,year
1507,1,15,15,702,2025.0,year
1508,1,21,15,702,2025.0,year
1509,1,15,15,702,2025.0,year
1510,1,15,15,702,2025.0,year
1511,1,15,15,702,2025.0,year
1512,1,15,15,702,2025.0,year
1513,1,15,15,702,2025.0,year
1514,1,4,4,702,2025.0,year
1515,1,15,15,702,2025.0,year
1516,1,15,15,702,2025.0,year
1517,1,15,15,702,2025.0,year
1518,1,15,15,702,2025.0,year
1519,1,15,15,702,2025.0,year
1520,1,15,15,702,2025.0,year
1521,1,15,15,702,2025.0,year
1522,1,21,15,702,2025.0,year
1523,1,15,15,702,2025.0,year
1524,1,15,15,702,2025.0,year
1525,1,15,15,702,2025.0,year
1526,1,15,15,702,2025.0,year
1527,1,15,15,702,2025.0,year
1528,1,15,15,702,2025.0,year
1529,1,15,15,702,2025.0,year
1530,1,21,15,702,2025.0,year
1531,1,4,4,702,2025.0,year
1532,1,15,15,702,2025.0,year
1533,1,15,15,702,2025.0,year
1534,1,15,15,702,2025.0,year
1535,1,15,15,702,2025.0,year
1536,1,4,15,702,2025.0,year
1537,1,15,15,702,2025.0,year
1538,1,15,15,702,2025.0,year
1539,1,21,15,702,2025.0,year
1540,1,15,15,702,2025.0,year
1541,1,15,15,702,2025.0,year
1542,1,15,15,702,2025.0,year
1543,1,41,41,702,2025.0,year
1544,1,15,15,702,2025.0,year
1545,1,15,15,702,2025.0,year
1546,1,21,15,702,2025.0,year
1547,1,15,15,702,2025.0,year
1548,1,15,15,702,2025.0,year
1549,1,15,15,702,2025.0,year
1550,1,21,15,702,2025.0,year
1551,1,15,15,702,2025.0,year
1552,1,15,15,702,2025.0,year
1553,1,15,15,702,2025.0,year
1554,1,41,15,702,2025.0,year
1555,1,15,15,702,2025.0,year
1556,1,15,15,702,2025.0,year
1557,1,15,15,702,2025.0,year
1558,1,15,15,702,2025.0,year
1559,1,15,15,702,2025.0,year
1560,1,15,15,702,2025.0,year
1561,1,15,15,702,2025.0,year
1562,1,20,12,702,2025.0,year
1563,1,15,15,702,2025.0,year
1564,1,15,15,702,2025.0,year
1565,1,15,15,702,2025.0,year
1566,1,15,15,702,2025.0,year
1567,1,4,4,702,2025.0,year
1568,1,15,15,702,2025.0,year
1569,1,15,15,702,2025.0,year
1570,1,15,4,702,2025.0,year
1571,1,15,15,702,2025.0,year
1572,1,15,15,702,2025.0,year
1573,1,15,15,702,2025.0,year
1574,1,15,15,702,2025.0,year
1575,1,39,39,702,2025.0,year
1576,1,15,15,702,2025.0,year
1577,1,15,15,702,2025.0,year
1578,1,15,15,702,2025.0,year
1579,1,15,15,702,2025.0,year
1580,1,15,15,702,2025.0,year
1581,1,15,15,702,2025.0,year
1582,1,15,15,702,2025.0,year
1583,1,15,15,702,2025.0,year
1584,1,15,15,702,2025.0,year
1585,1,15,15,702,2025.0,year
1586,1,15,15,702,2025.0,year
1587,1,15,15,702,2025.0,year
1588,1,15,15,702,2025.0,year
1589,1,15,15,702,2025.0,year
1590,1,15,15,702,2025.0,year
1591,1,15,15,702,2025.0,year
1592,1,15,15,702,2025.0,year
